"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019222","GO:0019222","regulation of metabolic process","114/242","5166/16604",1.15816272974516e-07,2.57835977709516e-06,1.8332496893203e-06,"Bmp3/Chrna3/Adcyap1r1/Adra1a/Aebp1/Alx3/Alx4/Apod/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dcn/Dlx3/Dmpk/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Gdf10/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Igfbp5/Il15/Irx3/Isl1/Lum/Papln/Smad6/Smad7/Msx1/Msx2/Msx3/Myf5/Nbl1/Ngf/Nkx3-1/Nog/Ntsr1/Oprk1/Pax1/Pax8/Pax9/Peg3/Aldh1a2/Rasd1/Prrx2/Sct/Snai2/Cpeb3/Tbx2/Tbx3/Wfikkn1/Stox1/Agap2/Tec/Tle2/Tnni2/Tshr/Vtn/Wnt4/Wnt7a/Wt1/Prdm6/Prdm13/Cyp26b1/A2m/Apob/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Amot/Lmcd1/Rnf207/Olig2/Irf7/Rasa4/Irx5/Smad9/Heyl/Nupr1/Tbx20/Iigp1/Rnf128/Bambi/Prdm16/Atoh8/Scara5/Zcchc12/Zbtb4/Svip/Bhlhe41/Bcl9l/Sp6/Sytl2/Wnt16",114
"GO:0060255","GO:0060255","regulation of macromolecule metabolic process","105/242","4615/16604",1.1981888567728e-07,2.65089981852467e-06,1.88482666845071e-06,"Bmp3/Chrna3/Adra1a/Aebp1/Alx3/Alx4/Apod/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Gdf10/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Igfbp5/Il15/Irx3/Isl1/Lum/Papln/Smad6/Smad7/Msx1/Msx2/Msx3/Myf5/Nbl1/Ngf/Nkx3-1/Nog/Oprk1/Pax1/Pax8/Pax9/Peg3/Aldh1a2/Rasd1/Prrx2/Snai2/Cpeb3/Tbx2/Tbx3/Wfikkn1/Stox1/Agap2/Tec/Tle2/Tnni2/Vtn/Wnt4/Wnt7a/Wt1/Prdm6/Prdm13/Cyp26b1/A2m/Apob/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Rnf207/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Rnf128/Bambi/Prdm16/Atoh8/Scara5/Zcchc12/Zbtb4/Svip/Bhlhe41/Bcl9l/Sp6/Sytl2/Wnt16",105
"GO:0010557","GO:0010557","positive regulation of macromolecule biosynthetic process","47/242","1445/16604",1.25627179217198e-07,2.76224698994852e-06,1.96399605715776e-06,"Bmp3/Alx4/Barx2/Bmp7/Clu/Col1a1/Nr2f1/Evx1/Fgf4/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id2/Il15/Isl1/Lum/Msx1/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Cpeb3/Tbx3/Agap2/Tnni2/Wnt4/Wnt7a/Wt1/Grem1/Irf5/Irf7/Smad9/Heyl/Tbx20/Bambi/Prdm16/Atoh8/Svip/Bcl9l",47
"GO:0045935","GO:0045935","positive regulation of nucleobase-containing compound metabolic process","48/242","1504/16604",1.58618047968735e-07,3.46624225070328e-06,2.46454648635955e-06,"Bmp3/Adcyap1r1/Alx4/Barx2/Bmp7/Clu/Col1a1/Nr2f1/Evx1/Fgf4/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id2/Isl1/Lum/Msx1/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Sct/Cpeb3/Tbx3/Agap2/Tnni2/Tshr/Wnt4/Wnt7a/Wt1/Grem1/Irf5/Irf7/Smad9/Heyl/Tbx20/Bambi/Prdm16/Atoh8/Bcl9l",48
"GO:0009968","GO:0009968","negative regulation of signal transduction","34/242","874/16604",1.63985432213712e-07,3.56168359478806e-06,2.53240661043768e-06,"Unc5b/Adra1a/Apod/Barx1/Bmp7/Clu/Ecm1/Fgfr3/Gata3/Hhip/Igfbp5/Isl1/Smad6/Smad7/Nbl1/Nkx3-1/Nog/Rgs5/Snai2/Agap2/Tle2/Wnt4/Cyp26b1/Grem1/Dusp5/Nfkbid/Klk14/Grb14/Rasa4/Heyl/Tbx20/Bambi/Prdm16/Bcl9l",34
"GO:0001649","GO:0001649","osteoblast differentiation","15/242","194/16604",1.65988127031193e-07,3.58333156657643e-06,2.54779861969411e-06,"Bmp3/Bmp7/Gdf10/Hand2/Ibsp/Id1/Id2/Id3/Igfbp5/Msx2/Nog/Snai2/Spp1/Wnt4/Smoc1",15
"GO:0035136","GO:0035136","forelimb morphogenesis","8/242","43/16604",1.69361798427249e-07,3.63413690360156e-06,2.5839219214709e-06,"Alx3/Alx4/Hoxa13/Msx1/Msx2/Aldh1a2/Tbx3/Wnt7a",8
"GO:0007399","GO:0007399","nervous system development","53/242","1753/16604",1.77557402235177e-07,3.78718243569881e-06,2.69273942501e-06,"Unc5a/Unc5b/Chrna3/Dok4/Tle6/Bmp7/Clu/Cobl/Cux2/Nr2f1/Evx1/Fgfr3/Gata3/Gfra3/Hand2/Hhip/Id1/Id2/Irx3/Isl1/Lrrn1/Mbp/Msx1/Nbl1/Ngf/Nog/Nptx1/Aldh1a2/Sct/Slc1a3/Cpeb3/Unc5d/Tbx3/Tshr/Wnt4/Wnt7a/Prdm6/Prdm13/Apob/Grin3a/Lrrtm4/Plxna4/Shank1/Olig2/Irx5/Cyp26c1/Smad9/Heyl/Lgi1/Tbx20/Prdm16/Atoh8/Wnt16",53
"GO:0044271","GO:0044271","cellular nitrogen compound biosynthetic process","87/242","3601/16604",2.26902972169456e-07,4.81088325516431e-06,3.42060495638917e-06,"Bmp3/Adcyap1r1/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Igfbp5/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Msx3/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Sct/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Tph1/Tshr/Wnt4/Wnt7a/Wt1/Prdm6/Prdm13/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6",87
"GO:0051254","GO:0051254","positive regulation of RNA metabolic process","44/242","1336/16604",2.43469242993754e-07,5.13158250617604e-06,3.64862658762361e-06,"Bmp3/Alx4/Barx2/Bmp7/Clu/Col1a1/Nr2f1/Evx1/Fgf4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id2/Isl1/Lum/Msx1/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Cpeb3/Tbx3/Agap2/Tnni2/Wnt4/Wnt7a/Wt1/Grem1/Irf5/Irf7/Smad9/Heyl/Tbx20/Bambi/Prdm16/Atoh8/Bcl9l",44
"GO:0045893","GO:0045893","positive regulation of transcription, DNA-templated","43/242","1293/16604",2.62513077584092e-07,5.46825486757039e-06,3.88800532266744e-06,"Bmp3/Alx4/Barx2/Bmp7/Clu/Col1a1/Nr2f1/Evx1/Fgf4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id2/Isl1/Lum/Msx1/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Tbx3/Agap2/Tnni2/Wnt4/Wnt7a/Wt1/Grem1/Irf5/Irf7/Smad9/Heyl/Tbx20/Bambi/Prdm16/Atoh8/Bcl9l",43
"GO:1903508","GO:1903508","positive regulation of nucleic acid-templated transcription","43/242","1293/16604",2.62513077584092e-07,5.46825486757039e-06,3.88800532266744e-06,"Bmp3/Alx4/Barx2/Bmp7/Clu/Col1a1/Nr2f1/Evx1/Fgf4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id2/Isl1/Lum/Msx1/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Tbx3/Agap2/Tnni2/Wnt4/Wnt7a/Wt1/Grem1/Irf5/Irf7/Smad9/Heyl/Tbx20/Bambi/Prdm16/Atoh8/Bcl9l",43
"GO:1902680","GO:1902680","positive regulation of RNA biosynthetic process","43/242","1296/16604",2.79733626893107e-07,5.79308824996073e-06,4.11896637885444e-06,"Bmp3/Alx4/Barx2/Bmp7/Clu/Col1a1/Nr2f1/Evx1/Fgf4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id2/Isl1/Lum/Msx1/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Tbx3/Agap2/Tnni2/Wnt4/Wnt7a/Wt1/Grem1/Irf5/Irf7/Smad9/Heyl/Tbx20/Bambi/Prdm16/Atoh8/Bcl9l",43
"GO:0030510","GO:0030510","regulation of BMP signaling pathway","10/242","82/16604",3.06534216032446e-07,6.31141547692238e-06,4.48750425174362e-06,"Gata4/Gata6/Hoxa13/Smad6/Smad7/Msx1/Msx2/Nbl1/Nog/Grem1",10
"GO:0042127","GO:0042127","regulation of cell proliferation","43/242","1303/16604",3.2413049761302e-07,6.63536110630792e-06,4.7178341031877e-06,"Apod/Bmp7/Clu/Ecm1/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata6/Hand2/Id1/Id2/Igfbp5/Il15/Isl1/Smad6/Msx1/Msx2/Ngf/Nkx3-1/Nog/Ptpru/Aldh1a2/Prrx2/Snai2/Tbx2/Tbx3/Stox1/Agap2/Tec/Tshr/Wisp1/Wnt7a/Wt1/Grem1/Hpgds/Nupr1/Tbx20/Bambi/Atoh8/Sp6",43
"GO:0009893","GO:0009893","positive regulation of metabolic process","72/242","2789/16604",3.50045168185277e-07,7.09650105161609e-06,5.04571102284001e-06,"Bmp3/Chrna3/Adcyap1r1/Adra1a/Alx4/Barx2/Bmp7/Clu/Col1a1/Cux2/Dcn/Nr2f1/Evx1/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Gdf10/Hand1/Hand2/Hoxa13/Id1/Id2/Il15/Isl1/Lum/Smad7/Msx1/Myf5/Ngf/Nkx3-1/Nog/Ntsr1/Oprk1/Pax1/Pax8/Pax9/Aldh1a2/Sct/Snai2/Cpeb3/Tbx3/Stox1/Agap2/Tec/Tnni2/Tshr/Vtn/Wnt4/Wnt7a/Wt1/Cyp26b1/Apob/Grem1/Irf5/Rnf207/Irf7/Rasa4/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Svip/Bcl9l/Wnt16",72
"GO:0003151","GO:0003151","outflow tract morphogenesis","9/242","64/16604",3.50641264762614e-07,7.09650105161609e-06,5.04571102284001e-06,"Gata4/Gata6/Hand2/Isl1/Msx2/Tbx2/Tbx3/Heyl/Tbx20",9
"GO:0031325","GO:0031325","positive regulation of cellular metabolic process","65/242","2412/16604",3.5683802144533e-07,7.18111317733484e-06,5.10587142192962e-06,"Bmp3/Chrna3/Adcyap1r1/Adra1a/Alx4/Barx2/Bmp7/Clu/Col1a1/Dcn/Nr2f1/Evx1/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Gdf10/Hand1/Hand2/Hoxa13/Id2/Il15/Isl1/Lum/Smad7/Msx1/Myf5/Ngf/Nkx3-1/Nog/Ntsr1/Oprk1/Pax1/Pax8/Pax9/Sct/Snai2/Cpeb3/Tbx3/Stox1/Agap2/Tec/Tnni2/Tshr/Vtn/Wnt4/Wnt7a/Wt1/Grem1/Irf5/Irf7/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Svip/Bcl9l/Wnt16",65
"GO:0001568","GO:0001568","blood vessel development","25/242","540/16604",3.59562806973387e-07,7.19529617100676e-06,5.11595572784133e-06,"Bmp7/Col1a1/Dlx3/Ecm1/Gata4/Gata6/Hand1/Hand2/Hhip/Hoxa13/Id1/Isl1/Smad6/Smad7/Aldh1a2/Prrx2/Tbx2/Tbx3/Wnt4/Wnt7a/Wt1/Apob/Grem1/Amot/Tbx20",25
"GO:0022603","GO:0022603","regulation of anatomical structure morphogenesis","32/242","822/16604",3.88472787421285e-07,7.73039144577999e-06,5.49641591611651e-06,"Chrna3/Bmp7/Col1a1/Cux2/Ecm1/Fgfr4/Gata3/Gata4/Gata6/Hand2/Hhip/Id1/Isl1/Msx1/Myf5/Ngf/Nog/Pax8/Pax9/Snai2/Tbx2/Stox1/Wnt4/Wnt7a/Wt1/Grem1/Plxna4/Amot/Tbx20/Bambi/Bcl9l/Sp6",32
"GO:0035116","GO:0035116","embryonic hindlimb morphogenesis","7/242","33/16604",3.96160020404994e-07,7.83956662601437e-06,5.57404098885623e-06,"Alx3/Alx4/Fgf4/Msx1/Msx2/Tbx3/Wnt7a",7
"GO:0023057","GO:0023057","negative regulation of signaling","36/242","995/16604",3.99170675411581e-07,7.85550246307211e-06,5.58537159081282e-06,"Unc5b/Adra1a/Apod/Barx1/Bmp7/Clu/Ecm1/Fgfr3/Gata3/Hhip/Igfbp5/Isl1/Smad6/Smad7/Nbl1/Nkx3-1/Nog/Oprk1/Rgs5/Snai2/Abcc8/Agap2/Tle2/Wnt4/Cyp26b1/Grem1/Dusp5/Nfkbid/Klk14/Grb14/Rasa4/Heyl/Tbx20/Bambi/Prdm16/Bcl9l",36
"GO:0003231","GO:0003231","cardiac ventricle development","11/242","107/16604",4.54586378181662e-07,8.89690483012681e-06,6.32582316891312e-06,"Gata3/Gata4/Hand1/Hand2/Hoxa13/Id2/Isl1/Smad7/Tbx3/Heyl/Tbx20",11
"GO:0034645","GO:0034645","cellular macromolecule biosynthetic process","87/242","3657/16604",4.58646423958222e-07,8.92731454720867e-06,6.34744490102664e-06,"Bmp3/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Fgfr4/Fut1/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Igfbp5/Il15/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Msx3/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Wnt4/Wnt7a/Wt1/Prdm6/Prdm13/Apob/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Svip/Bhlhe41/Bcl9l/Sp6",87
"GO:0048583","GO:0048583","regulation of response to stimulus","71/242","2754/16604",4.62846851765904e-07,8.96011133690299e-06,6.37076387499293e-06,"Unc5b/Bmp3/Adra1a/Apod/Barx1/Bmp7/Car7/Clu/Col1a1/Ecm1/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata6/Gdf10/Hand2/Hhip/Hoxa13/Id1/Igfbp5/Il15/Isl1/Blnk/Smad6/Smad7/Msx1/Msx2/Nbl1/Ngf/Nkx3-1/Nog/Oprk1/Rgs5/Prrx2/Slc1a3/Snai2/Stox1/Agap2/Tec/Tle2/Trh/Wisp1/Wnt4/Wnt7a/Cyp26b1/A2m/Grem1/Dusp5/Grin3a/Plxna4/Nfkbid/Shank1/Amot/Lmcd1/Klk14/Lgr6/Grb14/Irf7/Rasa4/Heyl/Tbx20/Bambi/Prdm16/Scara5/Svip/Sphkap/Bcl9l/Wnt16",71
"GO:0010648","GO:0010648","negative regulation of cell communication","36/242","1004/16604",4.95134015956549e-07,9.53333710722826e-06,6.7783353763383e-06,"Unc5b/Adra1a/Apod/Barx1/Bmp7/Clu/Ecm1/Fgfr3/Gata3/Hhip/Igfbp5/Isl1/Smad6/Smad7/Nbl1/Nkx3-1/Nog/Oprk1/Rgs5/Snai2/Abcc8/Agap2/Tle2/Wnt4/Cyp26b1/Grem1/Dusp5/Nfkbid/Klk14/Grb14/Rasa4/Heyl/Tbx20/Bambi/Prdm16/Bcl9l",36
"GO:0010467","GO:0010467","gene expression","95/242","4141/16604",5.36454743025264e-07,1.02733967454623e-05,7.30452807990258e-06,"Bmp3/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Igfbp5/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Msx3/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Aldh1a2/Rasd1/Prrx2/Scg5/Snai2/Cpeb3/Tbx2/Tbx3/Rhbdl1/Stox1/Agap2/Adamts2/Tle2/Tnni2/Wnt4/Wnt7a/Wt1/Prdm6/Prdm13/Cyp26b1/A2m/Apob/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Rnf207/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Isg20/Bambi/Prdm16/Atoh8/Scara5/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6/Wnt16",95
"GO:0051173","GO:0051173","positive regulation of nitrogen compound metabolic process","48/242","1577/16604",6.41925433383152e-07,1.22274780412342e-05,8.69390707976281e-06,"Bmp3/Adcyap1r1/Alx4/Barx2/Bmp7/Clu/Col1a1/Nr2f1/Evx1/Fgf4/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id2/Isl1/Lum/Msx1/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Sct/Cpeb3/Tbx3/Agap2/Tnni2/Tshr/Wnt4/Wnt7a/Wt1/Grem1/Irf5/Irf7/Smad9/Heyl/Tbx20/Bambi/Prdm16/Atoh8/Bcl9l",48
"GO:0030182","GO:0030182","neuron differentiation","38/242","1108/16604",6.89634547170206e-07,1.30663737075546e-05,9.29037357498049e-06,"Unc5a/Unc5b/Chrna3/Tle6/Bmp7/Clu/Cobl/Cux2/Nr2f1/Evx1/Fgfr3/Gata3/Gfra3/Hand2/Id1/Id2/Irx3/Isl1/Nbl1/Ngf/Nog/Nptx1/Aldh1a2/Slc1a3/Cpeb3/Unc5d/Tshr/Wnt4/Wnt7a/Grin3a/Plxna4/Shank1/Olig2/Irx5/Heyl/Lgi1/Tbx20/Wnt16",38
"GO:0009059","GO:0009059","macromolecule biosynthetic process","88/242","3752/16604",7.17176841537706e-07,1.35163169817847e-05,9.61028950565147e-06,"Bmp3/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Fgfr4/Fut1/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Igfbp5/Il15/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Msx3/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Wnt4/Wnt7a/Wt1/Prdm6/Prdm13/Apob/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Rnf128/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Svip/Bhlhe41/Bcl9l/Sp6",88
"GO:0001944","GO:0001944","vasculature development","25/242","562/16604",7.51530789326829e-07,1.40892245872746e-05,1.00176347873704e-05,"Bmp7/Col1a1/Dlx3/Ecm1/Gata4/Gata6/Hand1/Hand2/Hhip/Hoxa13/Id1/Isl1/Smad6/Smad7/Aldh1a2/Prrx2/Tbx2/Tbx3/Wnt4/Wnt7a/Wt1/Apob/Grem1/Amot/Tbx20",25
"GO:0044249","GO:0044249","cellular biosynthetic process","99/242","4418/16604",8.14315821098368e-07,1.51863505484418e-05,1.07977066164931e-05,"Bmp3/Adcyap1r1/Adh1/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf15/Fgf4/Fgfr3/Fgfr4/Fut1/Gad1/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Igfbp5/Il15/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Msx3/Myf5/Ngf/Nkx3-1/Nog/Ntsr1/Pax1/Pax8/Pax9/Peg3/Aldh1a2/Rasd1/Prrx2/Sct/Slc1a3/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Tph1/Tshr/Wnt4/Wnt7a/Wt1/Prdm6/Prdm13/Apob/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Hpgds/Smad9/Heyl/Nupr1/Tbx20/Rnf128/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Svip/Bhlhe41/Bcl9l/Sp6",99
"GO:0009967","GO:0009967","positive regulation of signal transduction","37/242","1074/16604",8.86706365688353e-07,1.64502503884475e-05,1.16963569947707e-05,"Unc5b/Bmp3/Adra1a/Bmp7/Clu/Col1a1/Ecm1/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata6/Gdf10/Hand2/Igfbp5/Il15/Isl1/Blnk/Msx1/Msx2/Ngf/Nkx3-1/Oprk1/Prrx2/Stox1/Agap2/Wnt4/Wnt7a/Grem1/Lmcd1/Klk14/Lgr6/Irf7/Bambi/Wnt16",37
"GO:0042476","GO:0042476","odontogenesis","10/242","92/16604",9.0969229525501e-07,1.67892432937738e-05,1.19373856688495e-05,"Bmp7/Col1a1/Dlx3/Fgf4/Hand1/Hand2/Msx1/Msx2/Pax9/Sp6",10
"GO:0016055","GO:0016055","Wnt signaling pathway","19/242","350/16604",9.54957754682254e-07,1.75338119699907e-05,1.24667843611802e-05,"Barx1/Col1a1/Fgfr3/Gata3/Gata4/Isl1/Nog/Ptpru/Snai2/Tle2/Wisp1/Wnt4/Wnt7a/Grem1/Lgr6/Bambi/Kremen2/Bcl9l/Wnt16",19
"GO:0000902","GO:0000902","cell morphogenesis","36/242","1033/16604",9.71288211308768e-07,1.77421979932402e-05,1.26149497242046e-05,"Unc5a/Unc5b/Chrna3/Bmp7/Clu/Cobl/Col1a1/Cux2/Fgfr3/Gata3/Gfra3/Hoxa13/Id1/Isl1/Msx1/Msx2/Nbl1/Ngf/Nog/Nptx1/Pax8/Slc1a3/Snai2/Unc5d/Wnt4/Wnt7a/Wt1/Grem1/Plxna4/Shank1/Heyl/Lgi1/Tbx20/Bambi/Bcl9l/Wnt16",36
"GO:0048585","GO:0048585","negative regulation of response to stimulus","38/242","1125/16604",1.00079882315483e-06,1.81879867759057e-05,1.29319117535474e-05,"Unc5b/Adra1a/Apod/Barx1/Bmp7/Clu/Ecm1/Fgfr3/Gata3/Hhip/Igfbp5/Isl1/Smad6/Smad7/Nbl1/Nkx3-1/Nog/Rgs5/Snai2/Agap2/Tle2/Trh/Wnt4/Cyp26b1/A2m/Grem1/Dusp5/Grin3a/Nfkbid/Klk14/Grb14/Rasa4/Heyl/Tbx20/Bambi/Prdm16/Svip/Bcl9l",38
"GO:0022008","GO:0022008","neurogenesis","42/242","1313/16604",1.0365252545241e-06,1.86630797936593e-05,1.32697095019191e-05,"Unc5a/Unc5b/Chrna3/Tle6/Bmp7/Clu/Cobl/Cux2/Nr2f1/Evx1/Fgfr3/Gata3/Gfra3/Hand2/Hhip/Id1/Id2/Irx3/Isl1/Nbl1/Ngf/Nog/Nptx1/Aldh1a2/Slc1a3/Cpeb3/Unc5d/Tshr/Wnt4/Wnt7a/Prdm6/Prdm13/Grin3a/Plxna4/Shank1/Olig2/Irx5/Heyl/Lgi1/Tbx20/Prdm16/Wnt16",42
"GO:0060284","GO:0060284","regulation of cell development","31/242","817/16604",1.03741993238196e-06,1.86630797936593e-05,1.32697095019191e-05,"Chrna3/Tle6/Bmp7/Cobl/Col1a1/Cux2/Nr2f1/Fgfr3/Gata3/Id1/Id2/Irx3/Isl1/Myf5/Nbl1/Ngf/Nog/Pax8/Cpeb3/Unc5d/Wisp1/Wnt7a/Grem1/Plxna4/Shank1/Olig2/Heyl/Tbx20/Bambi/Fam101a/Bcl9l",31
"GO:0046622","GO:0046622","positive regulation of organ growth","7/242","38/16604",1.09988632505992e-06,1.96874125118766e-05,1.39980243221062e-05,"Gata4/Gata6/Tbx2/Wisp1/Wt1/Cacna2d2/Tbx20",7
"GO:0048738","GO:0048738","cardiac muscle tissue development","14/242","196/16604",1.12571894972398e-06,2.00490544945841e-05,1.42551568054521e-05,"Gata4/Gata6/Hand1/Id2/Isl1/Smad7/Nog/Aldh1a2/Tbx2/Tbx3/Wisp1/Wt1/Grem1/Tbx20",14
"GO:0003272","GO:0003272","endocardial cushion formation","5/242","14/16604",1.1348822595765e-06,2.01116945702065e-05,1.42996947710975e-05,"Msx1/Msx2/Snai2/Heyl/Tbx20",5
"GO:0016070","GO:0016070","RNA metabolic process","82/242","3443/16604",1.1572424935491e-06,2.04064245644648e-05,1.4509251899318e-05,"Bmp3/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Msx3/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Wnt4/Wnt7a/Wt1/Prdm6/Prdm13/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Isg20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6",82
"GO:0003008","GO:0003008","system process","41/242","1278/16604",1.32367097436194e-06,2.32261872447154e-05,1.65141424128329e-05,"Chrnb4/Cbr3/Chrna3/Abca4/Adra1a/Aqp3/Col1a1/Cux2/Dmpk/Gata3/Gata4/Gata6/Id2/Igfbp5/Smad6/Smad7/Mme/Ngf/Nkx3-1/Ntsr1/Oprk1/Plcb2/Sct/Slc1a3/Snai2/Cpeb3/Tbx3/Tmod1/Tnni2/Wisp1/P2rx2/Grin3a/Grip2/Shank1/Olfm2/Avpr1b/Amot/Lmcd1/Pkd2l1/Irx5/Tbx20",41
