"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0065008","GO:0065008","regulation of biological quality","70/242","2163/13233",5.39586773500092e-07,1.27874673719885e-05,9.27451238662019e-06,"Dio3/Chrnb4/Chrna3/Slc8a3/Abca4/Chrna6/Adcyap1r1/Adh1/Adra1a/Aqp3/Car7/Cldn1/Clu/Col9a1/Cux2/Dmpk/Eya2/Fgfr4/Gad1/Gata3/Hoxa13/Id1/Id2/Igfbp5/Isl1/Lrrn1/Syt12/Smad6/Smad7/Msx1/Nbl1/Ngf/Nkx3-1/Ntsr1/Oprk1/Pax8/Aldh1a2/Sct/Scg5/Baiap2l2/Spp1/Cpeb3/Abcc8/Tbx3/Stox1/Tec/Tmod1/Trh/Wnt4/Wnt7a/Slc30a10/Cyp26b1/Slc9a7/Apob/Rxfp3/Lrrtm4/Grip2/Plxna4/Shank1/Avpr1b/Magel2/Amot/Rnf207/Irx5/Rnf128/Bambi/Steap1/Scara5/Syt13/Sytl2",70
"GO:0001649","GO:0001649","osteoblast differentiation","15/242","172/13233",6.03002319821946e-07,1.41931158271016e-05,1.02940030823882e-05,"Bmp3/Bmp7/Gdf10/Hand2/Ibsp/Id1/Id2/Id3/Igfbp5/Msx2/Nog/Snai2/Spp1/Wnt4/Smoc1",15
"GO:0001837","GO:0001837","epithelial to mesenchymal transition","11/242","89/13233",6.3400431331316e-07,1.4821992730159e-05,1.07501158103739e-05,"Col1a1/Msx1/Msx2/Nog/Snai2/Grem1/Heyl/Tbx20/Bambi/Bcl9l/Wnt16",11
"GO:0014706","GO:0014706","striated muscle tissue development","20/242","301/13233",6.71641126906274e-07,1.5596498651649e-05,1.13118505584215e-05,"Eya2/Gata4/Gata6/Hand1/Id2/Isl1/Smad7/Myf5/Nog/Aldh1a2/Tbx2/Tbx3/Wisp1/Wt1/Cyp26b1/Grem1/Heyl/Nupr1/Tbx20/Bcl9l",20
"GO:0007517","GO:0007517","muscle organ development","19/242","275/13233",7.15927993305315e-07,1.65140723789093e-05,1.19773497265956e-05,"Alx4/Gata4/Gata6/Hand1/Id3/Isl1/Smad7/Msx1/Myf5/Nog/Tbx2/Wisp1/Wt1/Cyp26b1/Grem1/Heyl/Nupr1/Tbx20/Bcl9l",19
"GO:0000122","GO:0000122","negative regulation of transcription from RNA polymerase II promoter","30/242","610/13233",7.57750961851423e-07,1.73630352848074e-05,1.25930867413997e-05,"Aebp1/Barx2/Cux2/Nr2f1/Fgfr3/Gata3/Gata6/Hand1/Id1/Id2/Id3/Isl1/Smad7/Msx1/Msx2/Nog/Peg3/Snai2/Cpeb3/Tbx2/Tbx3/Wt1/Zfp354b/Lmcd1/Olig2/Heyl/Tbx20/Prdm16/Zbtb4/Bhlhe41",30
"GO:0002009","GO:0002009","morphogenesis of an epithelium","24/242","420/13233",7.8257683075855e-07,1.78139199633196e-05,1.29201050175096e-05,"Bmp7/Cobl/Fgfr3/Gata3/Gata4/Hand1/Hand2/Hhip/Hoxa13/Igfbp5/Msx2/Nkx3-1/Nog/Pax8/Aldh1a2/Snai2/Tbx2/Tbx3/Stox1/Wnt4/Wnt7a/Wt1/Grem1/Tbx20",24
"GO:0051146","GO:0051146","striated muscle cell differentiation","16/242","200/13233",8.11442167988412e-07,1.83502607924177e-05,1.33091030511481e-05,"Barx2/Dmpk/Gata4/Gata6/Igfbp5/Msx1/Myf5/Tbx3/Wfikkn1/Tmod1/Wisp1/Wt1/Cyp26b1/Grem1/Cacna2d2/Bhlhe41",16
"GO:0030510","GO:0030510","regulation of BMP signaling pathway","10/242","74/13233",8.94782790569763e-07,2.01035613985154e-05,1.45807393897356e-05,"Gata4/Gata6/Hoxa13/Smad6/Smad7/Msx1/Msx2/Nbl1/Nog/Grem1",10
"GO:0010605","GO:0010605","negative regulation of macromolecule metabolic process","58/242","1688/13233",1.07273752493149e-06,2.39462699113739e-05,1.73677844443916e-05,"Aebp1/Barx2/Bmp7/Clu/Cux2/Ecm1/Nr2f1/Fgf15/Fgfr3/Gata3/Gata6/Hand1/Hand2/Id1/Id2/Id3/Igfbp5/Isl1/Papln/Smad6/Smad7/Msx1/Msx2/Ngf/Nkx3-1/Nog/Pax9/Peg3/Rasd1/Snai2/Cpeb3/Tbx2/Tbx3/Wfikkn1/Stox1/Agap2/Tle2/Vtn/Wnt4/Wt1/Prdm6/A2m/Grem1/Dusp5/Nfkbid/Zfp354b/Magel2/Lmcd1/Olig2/Heyl/Tbx20/Rnf128/Prdm16/Atoh8/Zbtb4/Svip/Bhlhe41/Sytl2",58
"GO:0003231","GO:0003231","cardiac ventricle development","11/242","94/13233",1.10606606718561e-06,2.4531978156809e-05,1.77925877474392e-05,"Gata3/Gata4/Hand1/Hand2/Hoxa13/Id2/Isl1/Smad7/Tbx3/Heyl/Tbx20",11
"GO:0003151","GO:0003151","outflow tract morphogenesis","9/242","59/13233",1.11730928081153e-06,2.46235038955918e-05,1.78589696644633e-05,"Gata4/Gata6/Hand2/Isl1/Msx2/Tbx2/Tbx3/Heyl/Tbx20",9
"GO:0045935","GO:0045935","positive regulation of nucleobase-containing compound metabolic process","48/242","1291/13233",1.31326961035772e-06,2.87589421002386e-05,2.08583261232032e-05,"Bmp3/Adcyap1r1/Alx4/Barx2/Bmp7/Clu/Col1a1/Nr2f1/Evx1/Fgf4/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id2/Isl1/Lum/Msx1/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Sct/Cpeb3/Tbx3/Agap2/Tnni2/Tshr/Wnt4/Wnt7a/Wt1/Grem1/Irf5/Irf7/Smad9/Heyl/Tbx20/Bambi/Prdm16/Atoh8/Bcl9l",48
"GO:0010557","GO:0010557","positive regulation of macromolecule biosynthetic process","47/242","1254/13233",1.38753980097977e-06,3.01375970483871e-05,2.18582389301354e-05,"Bmp3/Alx4/Barx2/Bmp7/Clu/Col1a1/Nr2f1/Evx1/Fgf4/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id2/Il15/Isl1/Lum/Msx1/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Cpeb3/Tbx3/Agap2/Tnni2/Wnt4/Wnt7a/Wt1/Grem1/Irf5/Irf7/Smad9/Heyl/Tbx20/Bambi/Prdm16/Atoh8/Svip/Bcl9l",47
"GO:0001568","GO:0001568","blood vessel development","25/242","465/13233",1.3936461062838e-06,3.01375970483871e-05,2.18582389301354e-05,"Bmp7/Col1a1/Dlx3/Ecm1/Gata4/Gata6/Hand1/Hand2/Hhip/Hoxa13/Id1/Isl1/Smad6/Smad7/Aldh1a2/Prrx2/Tbx2/Tbx3/Wnt4/Wnt7a/Wt1/Apob/Grem1/Amot/Tbx20",25
"GO:0051171","GO:0051171","regulation of nitrogen compound metabolic process","85/242","2903/13233",1.49656565499931e-06,3.21622184242087e-05,2.33266591795904e-05,"Bmp3/Adcyap1r1/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Igfbp5/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Myf5/Nbl1/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Sct/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Tshr/Wnt4/Wnt7a/Wt1/Prdm6/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6",85
"GO:0031324","GO:0031324","negative regulation of cellular metabolic process","57/242","1666/13233",1.57074140644408e-06,3.35479337425711e-05,2.43316927417978e-05,"Aebp1/Barx2/Bmp7/Clu/Cux2/Ecm1/Nr2f1/Fgf15/Fgfr3/Gata3/Gata4/Gata6/Hand1/Hand2/Id1/Id2/Id3/Igfbp5/Isl1/Papln/Smad6/Smad7/Msx1/Msx2/Ngf/Nkx3-1/Nog/Pax9/Peg3/Rasd1/Snai2/Cpeb3/Tbx2/Tbx3/Wfikkn1/Tle2/Vtn/Wnt4/Wt1/Prdm6/A2m/Grem1/Dusp5/Nfkbid/Zfp354b/Magel2/Lmcd1/Olig2/Heyl/Tbx20/Rnf128/Prdm16/Atoh8/Zbtb4/Svip/Bhlhe41/Sytl2",57
"GO:0042476","GO:0042476","odontogenesis","10/242","79/13233",1.65646049452334e-06,3.51616767549126e-05,2.55021105517833e-05,"Bmp7/Col1a1/Dlx3/Fgf4/Hand1/Hand2/Msx1/Msx2/Pax9/Sp6",10
"GO:0010604","GO:0010604","positive regulation of macromolecule metabolic process","66/242","2054/13233",1.69009018216804e-06,3.56567806725696e-05,2.58612002200809e-05,"Bmp3/Chrna3/Adra1a/Alx4/Barx2/Bmp7/Clu/Col1a1/Cux2/Nr2f1/Evx1/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Gdf10/Hand1/Hand2/Hoxa13/Id1/Id2/Il15/Isl1/Lum/Smad7/Msx1/Myf5/Ngf/Nkx3-1/Nog/Oprk1/Pax1/Pax8/Pax9/Aldh1a2/Snai2/Cpeb3/Tbx3/Stox1/Agap2/Tec/Tnni2/Vtn/Wnt4/Wnt7a/Wt1/Cyp26b1/Apob/Grem1/Irf5/Rnf207/Irf7/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Svip/Bcl9l/Wnt16",66
"GO:0035116","GO:0035116","embryonic hindlimb morphogenesis","7/242","33/13233",1.78602898163232e-06,3.74524865239263e-05,2.71635922948099e-05,"Alx3/Alx4/Fgf4/Msx1/Msx2/Tbx3/Wnt7a",7
"GO:0009966","GO:0009966","regulation of signal transduction","58/242","1715/13233",1.79801316745738e-06,3.74766599964009e-05,2.71811248650501e-05,"Unc5b/Bmp3/Adra1a/Barx1/Bmp7/Clu/Col1a1/Ecm1/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata6/Gdf10/Hand2/Hhip/Hoxa13/Id1/Igfbp5/Il15/Isl1/Blnk/Smad6/Smad7/Msx1/Msx2/Nbl1/Ngf/Nkx3-1/Nog/Oprk1/Rgs5/Prrx2/Snai2/Stox1/Agap2/Tle2/Wnt4/Wnt7a/Cyp26b1/Grem1/Dusp5/Nfkbid/Shank1/Amot/Lmcd1/Lgr6/Grb14/Irf7/Rasa4/Heyl/Tbx20/Bambi/Prdm16/Bcl9l/Wnt16",58
"GO:0022603","GO:0022603","regulation of anatomical structure morphogenesis","32/242","707/13233",1.9133627040773e-06,3.96421254856735e-05,2.87516967319275e-05,"Chrna3/Bmp7/Col1a1/Cux2/Ecm1/Fgfr4/Gata3/Gata4/Gata6/Hand2/Hhip/Id1/Isl1/Msx1/Myf5/Ngf/Nog/Pax8/Pax9/Snai2/Tbx2/Stox1/Wnt4/Wnt7a/Wt1/Grem1/Plxna4/Amot/Tbx20/Bambi/Bcl9l/Sp6",32
"GO:0009892","GO:0009892","negative regulation of metabolic process","61/242","1850/13233",2.0768765249267e-06,4.27737665252761e-05,3.10230177658224e-05,"Aebp1/Barx2/Bmp7/Clu/Cux2/Ecm1/Nr2f1/Fgf15/Fgfr3/Gata3/Gata4/Gata6/Hand1/Hand2/Id1/Id2/Id3/Igfbp5/Isl1/Papln/Smad6/Smad7/Msx1/Msx2/Ngf/Nkx3-1/Nog/Pax9/Peg3/Rasd1/Snai2/Cpeb3/Tbx2/Tbx3/Wfikkn1/Stox1/Agap2/Tle2/Vtn/Wnt4/Wt1/Prdm6/A2m/Grem1/Dusp5/Nfkbid/Zfp354b/Magel2/Amot/Lmcd1/Olig2/Rasa4/Heyl/Tbx20/Rnf128/Prdm16/Atoh8/Zbtb4/Svip/Bhlhe41/Sytl2",61
"GO:0030855","GO:0030855","epithelial cell differentiation","22/242","383/13233",2.12083324269913e-06,4.34206095842544e-05,3.14921610127358e-05,"Barx1/Bmp7/Dlx3/Fgfr3/Gata3/Gata4/Gata5/Gata6/Hoxa13/Id1/Id2/Id3/Msx2/Pax8/Tbx3/Wnt4/Wnt7a/Wt1/Cyp26b1/Grem1/Atoh8/Wnt16",22
"GO:0046622","GO:0046622","positive regulation of organ growth","7/242","34/13233",2.21428290294664e-06,4.50671696717374e-05,3.26863804373052e-05,"Gata4/Gata6/Tbx2/Wisp1/Wt1/Cacna2d2/Tbx20",7
"GO:0045893","GO:0045893","positive regulation of transcription, DNA-templated","43/242","1120/13233",2.29771533642229e-06,4.62214829303553e-05,3.3523582386969e-05,"Bmp3/Alx4/Barx2/Bmp7/Clu/Col1a1/Nr2f1/Evx1/Fgf4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id2/Isl1/Lum/Msx1/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Tbx3/Agap2/Tnni2/Wnt4/Wnt7a/Wt1/Grem1/Irf5/Irf7/Smad9/Heyl/Tbx20/Bambi/Prdm16/Atoh8/Bcl9l",43
"GO:1903508","GO:1903508","positive regulation of nucleic acid-templated transcription","43/242","1120/13233",2.29771533642229e-06,4.62214829303553e-05,3.3523582386969e-05,"Bmp3/Alx4/Barx2/Bmp7/Clu/Col1a1/Nr2f1/Evx1/Fgf4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id2/Isl1/Lum/Msx1/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Tbx3/Agap2/Tnni2/Wnt4/Wnt7a/Wt1/Grem1/Irf5/Irf7/Smad9/Heyl/Tbx20/Bambi/Prdm16/Atoh8/Bcl9l",43
"GO:0051254","GO:0051254","positive regulation of RNA metabolic process","44/242","1161/13233",2.41431206094642e-06,4.82862412189283e-05,3.50211131931625e-05,"Bmp3/Alx4/Barx2/Bmp7/Clu/Col1a1/Nr2f1/Evx1/Fgf4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id2/Isl1/Lum/Msx1/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Cpeb3/Tbx3/Agap2/Tnni2/Wnt4/Wnt7a/Wt1/Grem1/Irf5/Irf7/Smad9/Heyl/Tbx20/Bambi/Prdm16/Atoh8/Bcl9l",44
"GO:1902680","GO:1902680","positive regulation of RNA biosynthetic process","43/242","1123/13233",2.46313407176799e-06,4.89795625765359e-05,3.55239662861155e-05,"Bmp3/Alx4/Barx2/Bmp7/Clu/Col1a1/Nr2f1/Evx1/Fgf4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id2/Isl1/Lum/Msx1/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Tbx3/Agap2/Tnni2/Wnt4/Wnt7a/Wt1/Grem1/Irf5/Irf7/Smad9/Heyl/Tbx20/Bambi/Prdm16/Atoh8/Bcl9l",43
"GO:0030182","GO:0030182","neuron differentiation","38/242","939/13233",2.87642381325862e-06,5.68710079649989e-05,4.12474849371942e-05,"Unc5a/Unc5b/Chrna3/Tle6/Bmp7/Clu/Cobl/Cux2/Nr2f1/Evx1/Fgfr3/Gata3/Gfra3/Hand2/Id1/Id2/Irx3/Isl1/Nbl1/Ngf/Nog/Nptx1/Aldh1a2/Slc1a3/Cpeb3/Unc5d/Tshr/Wnt4/Wnt7a/Grin3a/Plxna4/Shank1/Olig2/Irx5/Heyl/Lgi1/Tbx20/Wnt16",38
"GO:0045844","GO:0045844","positive regulation of striated muscle tissue development","8/242","50/13233",3.08282920487053e-06,6.02632149652658e-05,4.37077896188603e-05,"Gata4/Gata6/Myf5/Tbx2/Wisp1/Cyp26b1/Grem1/Tbx20",8
"GO:0048636","GO:0048636","positive regulation of muscle organ development","8/242","50/13233",3.08282920487053e-06,6.02632149652658e-05,4.37077896188603e-05,"Gata4/Gata6/Myf5/Tbx2/Wisp1/Cyp26b1/Grem1/Tbx20",8
"GO:0001944","GO:0001944","vasculature development","25/242","487/13233",3.1931620656311e-06,6.20693300397955e-05,4.50177313096661e-05,"Bmp7/Col1a1/Dlx3/Ecm1/Gata4/Gata6/Hand1/Hand2/Hhip/Hoxa13/Id1/Isl1/Smad6/Smad7/Aldh1a2/Prrx2/Tbx2/Tbx3/Wnt4/Wnt7a/Wt1/Apob/Grem1/Amot/Tbx20",25
"GO:0042127","GO:0042127","regulation of cell proliferation","41/242","1060/13233",3.42823369391484e-06,6.52851067521675e-05,4.73500743830749e-05,"Bmp7/Clu/Ecm1/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata6/Hand2/Id1/Id2/Igfbp5/Il15/Isl1/Smad6/Msx1/Msx2/Ngf/Nkx3-1/Nog/Ptpru/Aldh1a2/Prrx2/Snai2/Tbx2/Tbx3/Stox1/Agap2/Tec/Tshr/Wisp1/Wnt7a/Wt1/Grem1/Nupr1/Tbx20/Bambi/Atoh8/Sp6",41
"GO:0003148","GO:0003148","outflow tract septum morphogenesis","5/242","14/13233",3.43407208927586e-06,6.52851067521675e-05,4.73500743830749e-05,"Gata6/Isl1/Msx2/Tbx2/Tbx20",5
"GO:0003272","GO:0003272","endocardial cushion formation","5/242","14/13233",3.43407208927586e-06,6.52851067521675e-05,4.73500743830749e-05,"Msx1/Msx2/Snai2/Heyl/Tbx20",5
"GO:0090185","GO:0090185","negative regulation of kidney development","5/242","14/13233",3.43407208927586e-06,6.52851067521675e-05,4.73500743830749e-05,"Bmp7/Gata3/Pax8/Wt1/Grem1",5
"GO:0048738","GO:0048738","cardiac muscle tissue development","14/242","173/13233",3.5049292411808e-06,6.62680610627627e-05,4.80629928730229e-05,"Gata4/Gata6/Hand1/Id2/Isl1/Smad7/Nog/Aldh1a2/Tbx2/Tbx3/Wisp1/Wt1/Grem1/Tbx20",14
"GO:1901863","GO:1901863","positive regulation of muscle tissue development","8/242","51/13233",3.59921999712509e-06,6.76809847285479e-05,4.90877601438571e-05,"Gata4/Gata6/Myf5/Tbx2/Wisp1/Cyp26b1/Grem1/Tbx20",8
"GO:0060284","GO:0060284","regulation of cell development","31/242","694/13233",3.69223848752889e-06,6.90548387397294e-05,5.00841909204487e-05,"Chrna3/Tle6/Bmp7/Cobl/Col1a1/Cux2/Nr2f1/Fgfr3/Gata3/Id1/Id2/Irx3/Isl1/Myf5/Nbl1/Ngf/Nog/Pax8/Cpeb3/Unc5d/Wisp1/Wnt7a/Grem1/Plxna4/Shank1/Olig2/Heyl/Tbx20/Bambi/Fam101a/Bcl9l",31
"GO:0031325","GO:0031325","positive regulation of cellular metabolic process","65/242","2058/13233",3.79542284527768e-06,7.0603027121832e-05,5.12070631756762e-05,"Bmp3/Chrna3/Adcyap1r1/Adra1a/Alx4/Barx2/Bmp7/Clu/Col1a1/Dcn/Nr2f1/Evx1/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Gdf10/Hand1/Hand2/Hoxa13/Id2/Il15/Isl1/Lum/Smad7/Msx1/Myf5/Ngf/Nkx3-1/Nog/Ntsr1/Oprk1/Pax1/Pax8/Pax9/Sct/Snai2/Cpeb3/Tbx3/Stox1/Agap2/Tec/Tnni2/Tshr/Vtn/Wnt4/Wnt7a/Wt1/Grem1/Irf5/Irf7/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Svip/Bcl9l/Wnt16",65
"GO:0008284","GO:0008284","positive regulation of cell proliferation","28/242","593/13233",4.00702972158962e-06,7.37118384162231e-05,5.34618262197371e-05,"Clu/Ecm1/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata4/Gata6/Id1/Id2/Il15/Isl1/Ngf/Nkx3-1/Nog/Aldh1a2/Prrx2/Tbx2/Tbx3/Stox1/Agap2/Tshr/Wisp1/Wnt7a/Grem1/Tbx20/Bambi/Sp6",28
"GO:0043392","GO:0043392","negative regulation of DNA binding","7/242","37/13233",4.0441277998581e-06,7.37118384162231e-05,5.34618262197371e-05,"Hand1/Hand2/Id1/Id2/Msx1/Msx2/Wfikkn1",7
"GO:0045668","GO:0045668","negative regulation of osteoblast differentiation","7/242","37/13233",4.0441277998581e-06,7.37118384162231e-05,5.34618262197371e-05,"Gdf10/Hand2/Id1/Id2/Id3/Igfbp5/Nog",7
"GO:0031214","GO:0031214","biomineral tissue development","10/242","87/13233",4.04775991302959e-06,7.37118384162231e-05,5.34618262197371e-05,"Bmp7/Col1a1/Ecm1/Fgfr3/Ibsp/Msx2/Spp1/Wnt4/Grem1/Fam101a",10
"GO:0051147","GO:0051147","regulation of muscle cell differentiation","11/242","108/13233",4.41380822923036e-06,7.99569448855343e-05,5.79912858555259e-05,"Dmpk/Id3/Msx1/Myf5/Tbx3/Wisp1/Prdm6/Cyp26b1/Grem1/Olfm2/Bhlhe41",11
"GO:2000677","GO:2000677","regulation of transcription regulatory region DNA binding","6/242","25/13233",4.65223874952998e-06,8.38372191321548e-05,6.08055766385936e-05,"Gata3/Hand1/Hand2/Id1/Msx1/Msx2",6
"GO:0008543","GO:0008543","fibroblast growth factor receptor signaling pathway","8/242","53/13233",4.85445091681969e-06,8.70279801668193e-05,6.3119776305962e-05,"Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Hhip/Nog/Wnt4",8
"GO:0051173","GO:0051173","positive regulation of nitrogen compound metabolic process","48/242","1354/13233",4.98110177146648e-06,8.88278068313521e-05,6.44251571298885e-05,"Bmp3/Adcyap1r1/Alx4/Barx2/Bmp7/Clu/Col1a1/Nr2f1/Evx1/Fgf4/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id2/Isl1/Lum/Msx1/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Sct/Cpeb3/Tbx3/Agap2/Tnni2/Tshr/Wnt4/Wnt7a/Wt1/Grem1/Irf5/Irf7/Smad9/Heyl/Tbx20/Bambi/Prdm16/Atoh8/Bcl9l",48
"GO:0009893","GO:0009893","positive regulation of metabolic process","72/242","2387/13233",5.00619142546637e-06,8.88278068313521e-05,6.44251571298885e-05,"Bmp3/Chrna3/Adcyap1r1/Adra1a/Alx4/Barx2/Bmp7/Clu/Col1a1/Cux2/Dcn/Nr2f1/Evx1/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Gdf10/Hand1/Hand2/Hoxa13/Id1/Id2/Il15/Isl1/Lum/Smad7/Msx1/Myf5/Ngf/Nkx3-1/Nog/Ntsr1/Oprk1/Pax1/Pax8/Pax9/Aldh1a2/Sct/Snai2/Cpeb3/Tbx3/Stox1/Agap2/Tec/Tnni2/Tshr/Vtn/Wnt4/Wnt7a/Wt1/Cyp26b1/Apob/Grem1/Irf5/Rnf207/Irf7/Rasa4/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Svip/Bcl9l/Wnt16",72
"GO:0060231","GO:0060231","mesenchymal to epithelial transition","5/242","15/13233",5.07445882975377e-06,8.95797324027962e-05,6.49705147697798e-05,"Gata3/Pax8/Wnt4/Wt1/Grem1",5
"GO:0009967","GO:0009967","positive regulation of signal transduction","36/242","894/13233",6.08582744241612e-06,0.000106888136805887,7.75239787481701e-05,"Unc5b/Bmp3/Adra1a/Bmp7/Clu/Col1a1/Ecm1/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata6/Gdf10/Hand2/Igfbp5/Il15/Isl1/Blnk/Msx1/Msx2/Ngf/Nkx3-1/Oprk1/Prrx2/Stox1/Agap2/Wnt4/Wnt7a/Grem1/Lmcd1/Lgr6/Irf7/Bambi/Wnt16",36
"GO:0007268","GO:0007268","synaptic transmission","20/242","349/13233",6.49864340943385e-06,0.000113562152508289,8.23645182779921e-05,"Chrnb4/Chrna3/Adra1a/Car7/Cux2/Dmpk/Syt12/Ngf/Ntsr1/Oprk1/Slc1a3/Cpeb3/Wnt7a/Grin3a/Shank1/Cacna2d2/Lgi1/Sv2b/Syt13/Sytl2",20
"GO:0007399","GO:0007399","nervous system development","51/242","1493/13233",6.79772194547036e-06,0.000118191547393605,8.57221323353681e-05,"Unc5a/Unc5b/Chrna3/Dok4/Tle6/Bmp7/Clu/Cobl/Cux2/Nr2f1/Evx1/Fgfr3/Gata3/Gfra3/Hand2/Hhip/Id1/Id2/Irx3/Isl1/Lrrn1/Mbp/Msx1/Nbl1/Ngf/Nog/Nptx1/Aldh1a2/Sct/Slc1a3/Cpeb3/Unc5d/Tbx3/Tshr/Wnt4/Wnt7a/Prdm6/Apob/Grin3a/Lrrtm4/Plxna4/Shank1/Olig2/Irx5/Smad9/Heyl/Lgi1/Tbx20/Prdm16/Atoh8/Wnt16",51
"GO:0009968","GO:0009968","negative regulation of signal transduction","32/242","752/13233",6.96535048422018e-06,0.000120308698685609,8.72576628130488e-05,"Unc5b/Adra1a/Barx1/Bmp7/Clu/Ecm1/Fgfr3/Gata3/Hhip/Igfbp5/Isl1/Smad6/Smad7/Nbl1/Nkx3-1/Nog/Rgs5/Snai2/Agap2/Tle2/Wnt4/Cyp26b1/Grem1/Dusp5/Nfkbid/Grb14/Rasa4/Heyl/Tbx20/Bambi/Prdm16/Bcl9l",32
"GO:0060393","GO:0060393","regulation of pathway-restricted SMAD protein phosphorylation","7/242","40/13233",6.98903133982872e-06,0.000120308698685609,8.72576628130488e-05,"Bmp3/Bmp7/Gdf10/Smad6/Smad7/Nog/Grem1",7
"GO:0040007","GO:0040007","growth","31/242","720/13233",7.77850117276961e-06,0.000133235713157341,9.66333861171587e-05,"Dio3/Bmp3/Adra1a/Bmp7/Cobl/Col9a1/Fgfr3/Gata3/Gata4/Gata6/Gng4/Igfbp5/Msx1/Msx2/Ngf/Nog/Tbx2/Tec/Tshr/Wisp1/Wnt7a/Wt1/Grem1/Plxna4/Fam107a/Nupr1/Cacna2d2/Lgi1/Tbx20/Igfbpl1/Atp6v0e2",31
"GO:0003208","GO:0003208","cardiac ventricle morphogenesis","8/242","57/13233",8.49796801154296e-06,0.000144842213398713,0.000105051364996207,"Gata3/Gata4/Hand1/Hand2/Isl1/Smad7/Heyl/Tbx20",8
"GO:0090288","GO:0090288","negative regulation of cellular response to growth factor stimulus","10/242","95/13233",8.99724372280054e-06,0.00015260031020044,0.00011067816839606,"Gata3/Smad6/Smad7/Nbl1/Nog/Wnt4/Grem1/Bambi/Prdm16/Bcl9l",10
"GO:0007610","GO:0007610","behavior","25/242","518/13233",9.38232521946505e-06,0.000158355342728532,0.000114852186511962,"Chrnb4/Chrna3/Adh1/Cux2/Fgf4/Gad1/Gng8/Hand2/Id2/Nbl1/Ngf/Ntsr1/Oprk1/Sct/Slc1a3/Snai2/Cpeb3/Tmod1/Trh/Tshr/Slc10a4/Grem1/Plxna4/Shank1/Olfm2",25
"GO:0060421","GO:0060421","positive regulation of heart growth","6/242","28/13233",9.45178890388859e-06,0.000158753347609002,0.000115140852053502,"Gata4/Gata6/Tbx2/Wisp1/Wt1/Tbx20",6
"GO:0035137","GO:0035137","hindlimb morphogenesis","7/242","42/13233",9.80354976547789e-06,0.000163866097529244,0.000118849034532923,"Alx3/Alx4/Fgf4/Msx1/Msx2/Tbx3/Wnt7a",7
